#step enthalpy vol
144000 -6793.3404619613202158 1255.249183757902756
145000 -6811.2803892710353466 1261.3906185776259008
146000 -6788.4695672178568202 1277.4086267191080424
147000 -6785.7312838284187819 1199.6125097990286577
148000 -6812.3083054914541208 1293.003615222430426
149000 -6802.1646586148772258 1322.9584974136939763
150000 -6789.3227899642679404 1244.7775091028229326
151000 -6790.6661087269176278 1270.0153213304179189
152000 -6800.981588861282944 1257.2143916002355581
153000 -6785.0428037518795463 1207.4043041420934514
154000 -6795.3693211554609661 1218.5178024574206574
155000 -6791.2082301205273325 1254.882725917284688
156000 -6808.4495124598543043 1307.7393551715420017
157000 -6793.3403714635414872 1229.0555884117588903
158000 -6804.7905071242648773 1221.6858321337272173
159000 -6811.6646857728292161 1257.0739233724134465
160000 -6799.6948356309021619 1271.2011445585756064
161000 -6781.5360149811685915 1217.3824571521629423
162000 -6801.5296123250836899 1225.7781168037395219
163000 -6784.0732110318631385 1212.6175126838711549
164000 -6785.4889563511842425 1253.0093065161213417
165000 -6780.4426122624845448 1190.3798013528917181
166000 -6802.9547939174781277 1219.2221680295549504
167000 -6788.205177757007732 1217.4089703318177271
168000 -6786.3915850660359865 1224.7111687322685611
169000 -6777.3785624640504466 1234.9391005080801733
170000 -6811.9638365678501941 1269.5411261465130792
171000 -6801.6389138790655124 1307.0171423425151715
172000 -6798.2678628520188795 1245.8210277679152114
173000 -6791.8651457650958037 1226.1419485005781098
174000 -6803.1991870206866224 1253.3435357729285897
175000 -6800.7511716424960468 1239.9131060862141567
176000 -6807.0694443855054487 1295.0366692288403101
177000 -6801.1149437719504931 1270.646993885610982
178000 -6786.0208254822900926 1218.0338025660287258
179000 -6781.6415173694913392 1241.8489690063563557
180000 -6796.3004296300387068 1265.0548871424298341
181000 -6812.82509583394949 1252.8798510372689634
182000 -6797.3833418735848682 1241.5427502674233438
183000 -6789.1120584388290808 1230.2076211909748054
184000 -6812.4728367060642995 1248.1216862163241785
185000 -6806.342671078496096 1228.0811383275708977
186000 -6800.753098213004705 1242.8553595186799612
187000 -6793.6622187031352951 1286.7078304385117917
188000 -6780.2455340521528342 1233.3721546343542741
189000 -6798.0418329196299965 1233.9491087182973388
190000 -6811.3668428777655208 1259.0614914765569665
191000 -6787.0989592555069976 1269.7043600640251952
192000 -6795.2725025924610236 1243.7103946692886893
193000 -6792.7301043662237134 1288.1864273479068288
194000 -6793.3859189141230672 1232.2269073591364759
195000 -6802.5895394855206177 1247.580993782226642
196000 -6765.247746643721257 1196.3084789163572168
197000 -6803.7140146599203945 1257.6979483475256529
198000 -6786.6681024147046628 1167.79021445281046
199000 -6793.9824365537606354 1246.6901362837616034
200000 -6785.2903392757498295 1224.2669589121601348
201000 -6807.9505495566463651 1278.1010471155700543
202000 -6800.4279815217269061 1265.8889260849218772
203000 -6794.2041806141496636 1207.8672081283420994
204000 -6794.2550183627881779 1249.7566241059969343
205000 -6785.9499083318569319 1208.7662998493392479
206000 -6801.2024347285414478 1271.7635026848690813
207000 -6793.1173028712755695 1223.9192353233886479
208000 -6802.0084693477592737 1248.3770989234019453
209000 -6800.9555130489843577 1228.2333584227415031
210000 -6794.7005909746540055 1247.7204764864729896
211000 -6796.368631947337235 1189.0220704664973255
212000 -6808.0609536770325576 1255.1062467572899095
213000 -6802.0394031044907024 1251.4536809040848766
214000 -6795.0238420100113217 1255.4161506552529772
215000 -6785.8011067444240325 1303.3626506603334292
216000 -6789.4393582397669888 1199.9557751615723191
217000 -6802.3778769277578249 1231.3941298135423494
218000 -6771.4911534666252919 1221.687666888621834
219000 -6801.4866051613735181 1240.4253283917405497
220000 -6799.6902265608996458 1247.358233185922245
221000 -6786.4941046585936419 1237.6919231266733732
222000 -6807.3604518392603495 1288.1101430604628604
223000 -6793.2232200576463583 1212.3705481297790811
224000 -6800.1228051763982876 1248.4526235513999382
225000 -6791.2514719014279763 1255.311250596814034
226000 -6805.8167953467755069 1221.0709681465837093
227000 -6784.4446060880663936 1275.7210846296611635
228000 -6785.0499044192602014 1212.2152849099245486
229000 -6790.693864451821355 1204.1194504951304225
230000 -6805.4910891854333386 1273.6160956069895747
231000 -6802.2579940379100663 1231.1520802402083063
232000 -6780.260127154338079 1199.0649110344099881
233000 -6796.9103022811896153 1332.1879809002532511
234000 -6782.5251503609651991 1202.0741792379535582
235000 -6800.5537135064296308 1256.2819551763045638
236000 -6803.7324823079752605 1261.3380341042061445
237000 -6795.4731960205190262 1241.9937223523013472
238000 -6799.1554055653559772 1198.7687477380982273
239000 -6779.9624215404382994 1234.3013079085571917
240000 -6810.2738841121390578 1269.7242556781243366
241000 -6783.7039510475742645 1235.042423246532735
242000 -6798.4185116510861917 1215.5432584048039644
243000 -6788.5145368479579702 1236.8934146939946004
244000 -6781.6368762354104547 1241.4421998190705381
245000 -6801.4807280847162474 1245.8011397502662021
246000 -6792.9560306812954877 1282.0890265016646481
247000 -6791.1120900016376254 1263.1781473086409733
248000 -6793.9093014788013534 1241.1760701012851769
249000 -6775.6834065307693891 1254.4882352347501637
250000 -6800.9445857423579582 1189.2962088991071141
251000 -6796.3869936951086856 1228.2642352414507059
252000 -6795.2742636801222034 1265.3740383757119616
253000 -6810.9612969796708057 1268.7821341119999943
254000 -6792.3664180054174722 1235.5995733926220055
255000 -6803.0776745048633529 1271.1958927864918678
256000 -6785.3639980523721533 1206.8510767259649583
