#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       89000       6.770397e-03       2.034023e-04       3.669708e-03       2.028225e-02       3.044620e-03       1.042317e-02
       90000       7.700266e-03       6.603053e-04       4.002402e-03       1.985880e-02       5.442529e-03       1.122594e-02
       91000       4.474271e-03       9.779016e-05       2.443051e-03       1.988578e-02       5.633786e-03       1.062674e-02
       92000       4.373779e-03       6.858296e-04       2.162025e-03       1.812670e-02       5.295288e-03       1.114344e-02
       93000       4.565775e-03       4.791280e-04       2.410810e-03       1.887760e-02       4.327297e-03       1.070506e-02
       94000       4.729387e-03       3.664259e-04       2.581689e-03       2.016533e-02       5.692912e-03       1.165725e-02
       95000       5.352381e-03       4.486659e-04       2.852156e-03       2.162804e-02       5.080175e-03       1.103117e-02
       96000       5.934435e-03       4.256858e-04       3.432361e-03       2.075179e-02       5.770954e-03       1.100140e-02
       97000       7.247972e-03       2.470409e-04       3.789479e-03       2.477430e-02       5.921891e-03       1.170950e-02
       98000       5.486523e-03       2.825189e-04       3.024657e-03       1.979854e-02       3.810300e-03       1.250025e-02
       99000       5.040959e-03       2.033052e-04       2.489749e-03       2.456588e-02       5.360070e-03       1.164342e-02
      100000       4.808886e-03       6.550588e-04       2.491252e-03       2.672738e-02       6.375554e-03       1.306570e-02
           0       4.808886e-03       6.550588e-04       2.491252e-03       2.672738e-02       6.375554e-03       1.306570e-02
        1000       4.560627e-03       1.013646e-04       2.339533e-03       2.257575e-02       6.447220e-03       1.174365e-02
        2000       5.121289e-03       3.225687e-04       2.306250e-03       2.521229e-02       5.588981e-03       1.261568e-02
        3000       6.282780e-03       1.109005e-04       3.566715e-03       1.927660e-02       4.474343e-03       1.102186e-02
        4000       5.694195e-03       2.301707e-04       3.195064e-03       1.966978e-02       5.057053e-03       1.172578e-02
        5000       5.748476e-03       4.822509e-04       3.134523e-03       2.411403e-02       4.909084e-03       1.142872e-02
        6000       5.816808e-03       1.385243e-04       3.197422e-03       1.977753e-02       6.232408e-03       1.147829e-02
        7000       5.118811e-03       1.804475e-04       2.958410e-03       2.319626e-02       5.579560e-03       1.246852e-02
