#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       47000       2.250841e-02       1.705919e-04       1.270991e-02       1.036492e-01       1.840769e-02       4.657764e-02
       48000       2.668793e-02       1.475145e-03       1.469007e-02       1.206277e-01       1.808873e-02       4.671831e-02
       49000       2.046427e-02       1.077674e-03       1.116040e-02       9.239018e-02       1.327754e-02       4.377549e-02
       50000       1.642733e-02       9.693335e-04       8.735275e-03       7.289864e-02       1.747208e-02       3.738328e-02
       51000       1.343928e-02       1.216489e-03       7.760981e-03       7.377967e-02       1.404755e-02       3.683540e-02
       52000       2.607436e-02       1.504728e-03       1.385928e-02       8.508747e-02       1.791517e-02       4.334105e-02
       53000       2.113590e-02       8.544249e-04       1.202647e-02       9.628003e-02       1.309599e-02       4.509424e-02
       54000       2.166407e-02       1.202928e-03       1.248913e-02       1.028180e-01       1.973155e-02       4.701063e-02
       55000       2.311216e-02       1.206541e-03       1.327038e-02       8.404520e-02       1.600056e-02       4.105001e-02
       56000       2.549264e-02       2.079594e-04       1.445755e-02       8.950694e-02       1.354302e-02       4.744139e-02
       57000       2.972427e-02       1.089767e-03       1.561415e-02       1.076499e-01       1.711975e-02       5.034187e-02
       58000       2.799651e-02       6.377214e-04       1.481757e-02       1.111803e-01       1.785043e-02       4.799136e-02
       59000       2.170783e-02       2.707388e-03       1.153735e-02       1.003043e-01       1.834406e-02       5.024545e-02
       60000       1.877598e-02       1.753590e-03       1.073756e-02       1.102026e-01       1.892414e-02       5.002097e-02
       61000       2.089243e-02       1.335127e-03       1.149175e-02       1.100372e-01       1.411439e-02       5.049940e-02
       62000       2.363450e-02       1.120354e-03       1.309700e-02       9.344189e-02       1.434343e-02       4.558720e-02
       63000       2.388708e-02       1.350392e-03       1.283177e-02       1.169541e-01       2.295620e-02       4.960927e-02
       64000       2.662874e-02       1.796055e-03       1.472757e-02       1.050760e-01       1.643428e-02       4.773412e-02
       65000       2.261736e-02       1.199990e-03       1.196506e-02       1.090887e-01       1.878227e-02       4.815540e-02
       66000       2.478052e-02       1.794092e-03       1.309880e-02       1.153645e-01       1.642129e-02       4.952674e-02
       67000       1.943580e-02       1.785328e-03       1.049587e-02       1.147709e-01       1.857844e-02       4.761074e-02
